133,158,160,33,144,153
"[0.38029131293296814, 0.5027602910995483]","[0.3460332751274109, 0.49240347743034363]","[0.3105930685997009, 0.49383944272994995]","[0.2835988998413086, 0.502610445022583]","[0.3133980333805084, 0.5086472034454346]","[0.3487236499786377, 0.5080326199531555]"
"[0.3791332244873047, 0.5033798217773438]","[0.3450002670288086, 0.4934466779232025]","[0.3097130060195923, 0.49482637643814087]","[0.282248318195343, 0.5032904744148254]","[0.3125874400138855, 0.5092236399650574]","[0.3479214608669281, 0.5085375905036926]"
"[0.37895438075065613, 0.5027925372123718]","[0.3437005281448364, 0.4919983744621277]","[0.30711355805397034, 0.493426114320755]","[0.27909523248672485, 0.5024938583374023]","[0.3103073835372925, 0.5088497996330261]","[0.34663987159729004, 0.508165717124939]"
"[0.3788168430328369, 0.5025716423988342]","[0.343827486038208, 0.4905204772949219]","[0.30677348375320435, 0.4914257526397705]","[0.2789112329483032, 0.5006575584411621]","[0.3097037076950073, 0.5076935887336731]","[0.3460431694984436, 0.5075448155403137]"
"[0.37797805666923523, 0.5030305981636047]","[0.34351474046707153, 0.4922979176044464]","[0.30765199661254883, 0.49355587363243103]","[0.2801195979118347, 0.5024171471595764]","[0.31034713983535767, 0.5086847543716431]","[0.3460378348827362, 0.5082018971443176]"
"[0.3776189684867859, 0.5037009716033936]","[0.3431325852870941, 0.4935636818408966]","[0.3075476288795471, 0.4950767755508423]","[0.2801700830459595, 0.5038429498672485]","[0.3104342222213745, 0.5096963047981262]","[0.34600892663002014, 0.508939266204834]"
"[0.37774497270584106, 0.5044285655021667]","[0.34299731254577637, 0.4935401976108551]","[0.3067004084587097, 0.4949498474597931]","[0.2789870500564575, 0.5042097568511963]","[0.3093707859516144, 0.5103680491447449]","[0.3453575670719147, 0.509724497795105]"
"[0.3772701621055603, 0.5039472579956055]","[0.34255027770996094, 0.4937097728252411]","[0.3065164089202881, 0.4951801896095276]","[0.2788512706756592, 0.5039905309677124]","[0.3093172013759613, 0.509950578212738]","[0.34522175788879395, 0.5092048645019531]"
"[0.3784608542919159, 0.5038794875144958]","[0.3434073328971863, 0.49295663833618164]","[0.30704349279403687, 0.49435675144195557]","[0.2792477607727051, 0.5035211443901062]","[0.30973103642463684, 0.5098528861999512]","[0.34591418504714966, 0.5092587471008301]"
"[0.3782993257045746, 0.5040376782417297]","[0.3439905345439911, 0.493595689535141]","[0.3083312511444092, 0.49505648016929626]","[0.28100597858428955, 0.5039230585098267]","[0.3110494613647461, 0.5098709464073181]","[0.3465130925178528, 0.5092352628707886]"
"[0.378100723028183, 0.5044177770614624]","[0.3435346782207489, 0.49394816160202026]","[0.3077388405799866, 0.49547380208969116]","[0.2799418568611145, 0.5046325922012329]","[0.31005531549453735, 0.5106305480003357]","[0.34587371349334717, 0.5099170207977295]"
"[0.3763188123703003, 0.5036460161209106]","[0.34258347749710083, 0.4940488934516907]","[0.30723440647125244, 0.4954870939254761]","[0.27966564893722534, 0.5039650201797485]","[0.3098197281360626, 0.5093338489532471]","[0.34507128596305847, 0.508552610874176]"
"[0.37477365136146545, 0.5040833353996277]","[0.34075018763542175, 0.4948522448539734]","[0.3056466579437256, 0.49657511711120605]","[0.27830934524536133, 0.5052607655525208]","[0.30825403332710266, 0.5105629563331604]","[0.3435371518135071, 0.5095188617706299]"
"[0.3769971430301666, 0.5035046339035034]","[0.34361010789871216, 0.4940207302570343]","[0.3084620237350464, 0.49556970596313477]","[0.28125494718551636, 0.503973126411438]","[0.3114849925041199, 0.5092791318893433]","[0.34632405638694763, 0.5083866119384766]"
"[0.3758243918418884, 0.504636287689209]","[0.3423289656639099, 0.495462566614151]","[0.3075529932975769, 0.4971776604652405]","[0.2803586423397064, 0.5057392716407776]","[0.3100864291191101, 0.5107945799827576]","[0.34491926431655884, 0.5097834467887878]"
"[0.3759957253932953, 0.5046776533126831]","[0.3425953984260559, 0.4958966076374054]","[0.30811023712158203, 0.49782896041870117]","[0.28115320205688477, 0.506487250328064]","[0.31057146191596985, 0.5113521218299866]","[0.3452097773551941, 0.5101476311683655]"
"[0.3778344392776489, 0.5047383308410645]","[0.3448377549648285, 0.49614542722702026]","[0.3106189966201782, 0.49796319007873535]","[0.28386127948760986, 0.5062817931175232]","[0.3130786716938019, 0.5111802816390991]","[0.34742727875709534, 0.5100404024124146]"
"[0.37603744864463806, 0.5036717057228088]","[0.3425746560096741, 0.4953024685382843]","[0.30816078186035156, 0.49716225266456604]","[0.2811484932899475, 0.5053982734680176]","[0.31060081720352173, 0.510342001914978]","[0.34536004066467285, 0.5091667175292969]"
"[0.377032995223999, 0.5041283965110779]","[0.3435172140598297, 0.49504631757736206]","[0.3086957633495331, 0.4967903792858124]","[0.28168946504592896, 0.5052428245544434]","[0.3116667568683624, 0.5104403495788574]","[0.3463890850543976, 0.5093405246734619]"
"[0.3770774006843567, 0.5042238831520081]","[0.34380409121513367, 0.4955904483795166]","[0.309372216463089, 0.49738454818725586]","[0.2824193239212036, 0.5057289600372314]","[0.31185445189476013, 0.5106461048126221]","[0.34639492630958557, 0.5095276832580566]"
"[0.37842804193496704, 0.5042039752006531]","[0.3451882302761078, 0.4952734708786011]","[0.31077611446380615, 0.49695539474487305]","[0.2839689552783966, 0.5052614212036133]","[0.3133726418018341, 0.5104818344116211]","[0.3478575050830841, 0.5094812512397766]"
"[0.3776364028453827, 0.5047223567962646]","[0.3445836305618286, 0.4960056245326996]","[0.3103846311569214, 0.4977465569972992]","[0.28345999121665955, 0.5061212778091431]","[0.31280776858329773, 0.5111302137374878]","[0.34718745946884155, 0.5100651979446411]"
"[0.3780154287815094, 0.5043047666549683]","[0.3448590040206909, 0.4954819083213806]","[0.3104424774646759, 0.49719175696372986]","[0.2835467457771301, 0.505561351776123]","[0.3128756880760193, 0.5106579065322876]","[0.34735772013664246, 0.5096206665039062]"
"[0.37927937507629395, 0.504797637462616]","[0.3459322154521942, 0.4952552616596222]","[0.3112557530403137, 0.49686986207962036]","[0.28445208072662354, 0.5054038166999817]","[0.31418901681900024, 0.5106712579727173]","[0.3487103283405304, 0.509787380695343]"
"[0.3783600330352783, 0.5051572322845459]","[0.3447842001914978, 0.49573466181755066]","[0.309989869594574, 0.4973198473453522]","[0.2828446626663208, 0.5061285495758057]","[0.3123035132884979, 0.5114458799362183]","[0.3471471071243286, 0.510523796081543]"
"[0.3775419294834137, 0.5046718120574951]","[0.3438316583633423, 0.49513351917266846]","[0.3090507388114929, 0.4968233108520508]","[0.2822912037372589, 0.5055769085884094]","[0.3118893802165985, 0.5110085010528564]","[0.34663131833076477, 0.5100668668746948]"
"[0.37657999992370605, 0.5050188302993774]","[0.3422897458076477, 0.4960981607437134]","[0.3072504997253418, 0.4980466365814209]","[0.2799087464809418, 0.5066715478897095]","[0.310357004404068, 0.5116994976997375]","[0.34555283188819885, 0.5104826092720032]"
"[0.37688708305358887, 0.5051717162132263]","[0.34201520681381226, 0.49570855498313904]","[0.3063081204891205, 0.49765604734420776]","[0.2789498567581177, 0.5066536068916321]","[0.3096785545349121, 0.5119295716285706]","[0.345358669757843, 0.5106891393661499]"
"[0.3775479197502136, 0.5042530298233032]","[0.3429523706436157, 0.49464333057403564]","[0.30744409561157227, 0.49640923738479614]","[0.28007060289382935, 0.5053063035011292]","[0.31048551201820374, 0.5107687711715698]","[0.3460524082183838, 0.5096666216850281]"
"[0.3762122392654419, 0.5057738423347473]","[0.34153062105178833, 0.49686184525489807]","[0.3063037097454071, 0.4990091323852539]","[0.2789134979248047, 0.5078320503234863]","[0.3097633123397827, 0.5127537846565247]","[0.34516996145248413, 0.5113204121589661]"
"[0.378124862909317, 0.5041049122810364]","[0.34320762753486633, 0.49382609128952026]","[0.3071242570877075, 0.4954865574836731]","[0.27982938289642334, 0.5045443773269653]","[0.31058019399642944, 0.5103890299797058]","[0.3463834524154663, 0.5094422698020935]"
"[0.37672293186187744, 0.5058653950691223]","[0.34177732467651367, 0.49637097120285034]","[0.30608296394348145, 0.4983474016189575]","[0.27863675355911255, 0.5072652101516724]","[0.309751957654953, 0.5126785635948181]","[0.3454146981239319, 0.5114067792892456]"
"[0.3783768117427826, 0.5049375295639038]","[0.34346598386764526, 0.49460136890411377]","[0.3074380159378052, 0.49637100100517273]","[0.280202716588974, 0.5056718587875366]","[0.3108784556388855, 0.5114219188690186]","[0.34664231538772583, 0.5103917121887207]"
"[0.3773154318332672, 0.5053672194480896]","[0.34283098578453064, 0.495553582906723]","[0.3074127733707428, 0.4974623918533325]","[0.28032994270324707, 0.5065670013427734]","[0.31072476506233215, 0.5121527910232544]","[0.3460312485694885, 0.5109895467758179]"
"[0.3771916627883911, 0.5049934983253479]","[0.34243470430374146, 0.4949159622192383]","[0.3065279722213745, 0.4966258406639099]","[0.27917149662971497, 0.505683958530426]","[0.3102121651172638, 0.5114208459854126]","[0.34591397643089294, 0.5103690028190613]"
"[0.3767027258872986, 0.5050918459892273]","[0.34242111444473267, 0.4956211745738983]","[0.30689021944999695, 0.49746954441070557]","[0.2796257734298706, 0.5064510107040405]","[0.3099667429924011, 0.5117290616035461]","[0.3453286588191986, 0.5105547308921814]"
"[0.3792649507522583, 0.5036773085594177]","[0.3453196883201599, 0.49350258708000183]","[0.31001952290534973, 0.4950283467769623]","[0.2830541133880615, 0.5038183927536011]","[0.31298598647117615, 0.5095714926719666]","[0.3480190932750702, 0.5088344812393188]"
"[0.37815365195274353, 0.5035585165023804]","[0.34372201561927795, 0.49399033188819885]","[0.3083314299583435, 0.49566683173179626]","[0.28090643882751465, 0.5043908357620239]","[0.31114399433135986, 0.5098578929901123]","[0.34659379720687866, 0.5089325308799744]"
"[0.37957972288131714, 0.5035433173179626]","[0.34552693367004395, 0.493548721075058]","[0.3101644515991211, 0.4950824975967407]","[0.2827383875846863, 0.5038467049598694]","[0.3129100799560547, 0.5094655752182007]","[0.34816107153892517, 0.5086839199066162]"
"[0.37893545627593994, 0.5025012493133545]","[0.3445743918418884, 0.492377907037735]","[0.308884859085083, 0.4938724637031555]","[0.28138065338134766, 0.5026615262031555]","[0.31168133020401, 0.5083593726158142]","[0.3472054600715637, 0.507640540599823]"
"[0.3786389231681824, 0.5023103952407837]","[0.3442857265472412, 0.4922505021095276]","[0.30870068073272705, 0.4938160479068756]","[0.28116098046302795, 0.5025700330734253]","[0.31156009435653687, 0.508115291595459]","[0.3470577597618103, 0.5073976516723633]"
"[0.3795749843120575, 0.5024421215057373]","[0.34518104791641235, 0.49203887581825256]","[0.3093506097793579, 0.4935353100299835]","[0.2816861867904663, 0.5025688409805298]","[0.31232962012290955, 0.5083300471305847]","[0.3479048013687134, 0.5076068639755249]"
"[0.3776800036430359, 0.5028688907623291]","[0.3428419232368469, 0.4922151565551758]","[0.30670294165611267, 0.4937458038330078]","[0.27903783321380615, 0.5029197335243225]","[0.30981841683387756, 0.5087437629699707]","[0.3456873893737793, 0.508020281791687]"
"[0.37918195128440857, 0.5032299757003784]","[0.34487515687942505, 0.4926444888114929]","[0.30901047587394714, 0.4939405620098114]","[0.2813956141471863, 0.5029165744781494]","[0.3117501139640808, 0.5089563131332397]","[0.34731271862983704, 0.5083659291267395]"
"[0.3781853914260864, 0.503110408782959]","[0.3434531092643738, 0.4926862418651581]","[0.30758777260780334, 0.49423322081565857]","[0.2800746560096741, 0.5031519532203674]","[0.3106595277786255, 0.5088773965835571]","[0.34634846448898315, 0.5081863403320312]"
"[0.3790912926197052, 0.5035322904586792]","[0.3447664678096771, 0.4934559166431427]","[0.30903905630111694, 0.49496716260910034]","[0.281283438205719, 0.5038511753082275]","[0.31185317039489746, 0.5094237327575684]","[0.3474081754684448, 0.5086422562599182]"
"[0.37820038199424744, 0.5034928917884827]","[0.34370318055152893, 0.49367254972457886]","[0.3081511855125427, 0.49534478783607483]","[0.2805192470550537, 0.5040978193283081]","[0.31119921803474426, 0.509526789188385]","[0.3466581404209137, 0.5086492896080017]"
"[0.3814048171043396, 0.5027828812599182]","[0.3474712669849396, 0.4927346110343933]","[0.311690092086792, 0.4939654469490051]","[0.2837311625480652, 0.5023916363716125]","[0.3140270411968231, 0.5082761645317078]","[0.34953996539115906, 0.5077417492866516]"
"[0.3801927864551544, 0.5033863186836243]","[0.3463519513607025, 0.49419862031936646]","[0.3112185299396515, 0.49560946226119995]","[0.28337520360946655, 0.5036928653717041]","[0.3135051429271698, 0.5092524886131287]","[0.34888261556625366, 0.5085319876670837]"
"[0.3799293637275696, 0.5034071803092957]","[0.34641191363334656, 0.4942528307437897]","[0.31138598918914795, 0.49552828073501587]","[0.2834605872631073, 0.5034863948822021]","[0.31350964307785034, 0.5091047883033752]","[0.34872713685035706, 0.5084217190742493]"
"[0.3798891305923462, 0.5031673908233643]","[0.34627625346183777, 0.49405109882354736]","[0.31116122007369995, 0.4953773319721222]","[0.2831120491027832, 0.5033342838287354]","[0.31332340836524963, 0.5088445544242859]","[0.34861892461776733, 0.5081387758255005]"
"[0.379000723361969, 0.503648579120636]","[0.34549322724342346, 0.49506351351737976]","[0.31053316593170166, 0.49647870659828186]","[0.2824445366859436, 0.504292368888855]","[0.3126130998134613, 0.5095482468605042]","[0.3478658199310303, 0.5086840391159058]"
"[0.3785410523414612, 0.5031746625900269]","[0.34528958797454834, 0.4944000840187073]","[0.31044796109199524, 0.49573203921318054]","[0.28250575065612793, 0.5036464929580688]","[0.3123854100704193, 0.5089552998542786]","[0.3474799692630768, 0.5081912875175476]"
"[0.3783680498600006, 0.502769410610199]","[0.34461286664009094, 0.49364882707595825]","[0.30929771065711975, 0.4949820935726166]","[0.28122609853744507, 0.5029492378234863]","[0.3114294707775116, 0.508387565612793]","[0.34688445925712585, 0.5077359676361084]"
"[0.3789781928062439, 0.5021597146987915]","[0.3453199565410614, 0.4929686188697815]","[0.31018581986427307, 0.49433550238609314]","[0.28231385350227356, 0.5023669004440308]","[0.312372088432312, 0.5077375173568726]","[0.34763020277023315, 0.507070004940033]"
"[0.3789307177066803, 0.5024477243423462]","[0.34500637650489807, 0.49342313408851624]","[0.30978620052337646, 0.49491727352142334]","[0.28195920586586, 0.5029717087745667]","[0.3121224641799927, 0.5081748962402344]","[0.3474631905555725, 0.507414698600769]"
"[0.377789169549942, 0.5027247667312622]","[0.34397462010383606, 0.49369123578071594]","[0.3086189925670624, 0.4951229691505432]","[0.2803935408592224, 0.5031585693359375]","[0.3107921779155731, 0.5083708763122559]","[0.3462495505809784, 0.5076287388801575]"
"[0.3787124752998352, 0.5035516619682312]","[0.34559348225593567, 0.49513158202171326]","[0.31107962131500244, 0.4966481924057007]","[0.2832612693309784, 0.5045557618141174]","[0.31304463744163513, 0.5095580816268921]","[0.3478391170501709, 0.5086981654167175]"
"[0.3772124648094177, 0.5059036016464233]","[0.3446587026119232, 0.4994952082633972]","[0.3106198012828827, 0.5008407235145569]","[0.28157809376716614, 0.5075373649597168]","[0.3113715648651123, 0.5121330618858337]","[0.34633955359458923, 0.5111010670661926]"
"[0.3764233887195587, 0.5089283585548401]","[0.34391143918037415, 0.5036118626594543]","[0.3105151057243347, 0.5052022337913513]","[0.28179845213890076, 0.511666476726532]","[0.31127768754959106, 0.5158409476280212]","[0.3459847569465637, 0.5144854187965393]"
"[0.37842634320259094, 0.5103575587272644]","[0.3464113771915436, 0.505746066570282]","[0.3134717345237732, 0.5074630379676819]","[0.2846662998199463, 0.513675332069397]","[0.3136236071586609, 0.517676591873169]","[0.34803760051727295, 0.5161634087562561]"
"[0.37881118059158325, 0.5091211199760437]","[0.3468605577945709, 0.5040936470031738]","[0.3137338161468506, 0.5056778192520142]","[0.28511932492256165, 0.5120118856430054]","[0.31399184465408325, 0.5161145329475403]","[0.3484566807746887, 0.5147167444229126]"
"[0.37923312187194824, 0.5086917877197266]","[0.34698307514190674, 0.5037783980369568]","[0.313833624124527, 0.5055146217346191]","[0.2857205867767334, 0.5118393301963806]","[0.3146945834159851, 0.5156358480453491]","[0.3489724397659302, 0.514173150062561]"
"[0.3782252073287964, 0.5075787305831909]","[0.3460676670074463, 0.502617597579956]","[0.31283700466156006, 0.5041227340698242]","[0.2845805287361145, 0.510229229927063]","[0.313559889793396, 0.51429682970047]","[0.3479751944541931, 0.5130040645599365]"
