463,385,387,263,373,380
"[0.495883584022522, 0.505132257938385]","[0.5339807868003845, 0.49688228964805603]","[0.5668408870697021, 0.49812594056129456]","[0.5909863710403442, 0.5065106153488159]","[0.5659219026565552, 0.5113345384597778]","[0.5325239896774292, 0.5107545852661133]"
"[0.49727848172187805, 0.5047777891159058]","[0.5361163020133972, 0.496119886636734]","[0.5698052644729614, 0.49702346324920654]","[0.5947474241256714, 0.5052004456520081]","[0.5690755844116211, 0.5107076168060303]","[0.5348161458969116, 0.5103496313095093]"
"[0.49477583169937134, 0.50496506690979]","[0.5332465767860413, 0.49655693769454956]","[0.5665756464004517, 0.49771517515182495]","[0.5911883115768433, 0.5060126781463623]","[0.5657355785369873, 0.5110160112380981]","[0.5319051742553711, 0.5105008482933044]"
"[0.4981398582458496, 0.5040302276611328]","[0.5371693968772888, 0.4959598779678345]","[0.570932924747467, 0.4974243640899658]","[0.5955662727355957, 0.5059167742729187]","[0.5698468685150146, 0.5109531283378601]","[0.5358254909515381, 0.5101528763771057]"
"[0.49531179666519165, 0.50499427318573]","[0.5341822504997253, 0.49683940410614014]","[0.5673303604125977, 0.4984383285045624]","[0.5913969874382019, 0.5071037411689758]","[0.5659806132316589, 0.5118203163146973]","[0.5324520468711853, 0.510990560054779]"
"[0.4982091784477234, 0.504382312297821]","[0.536798357963562, 0.4960102438926697]","[0.5698872804641724, 0.4973828196525574]","[0.5939403772354126, 0.5058162212371826]","[0.5684486627578735, 0.5108621716499329]","[0.5350810289382935, 0.5102283954620361]"
"[0.4986423850059509, 0.5040386915206909]","[0.5370975136756897, 0.49638432264328003]","[0.5701302886009216, 0.49778681993484497]","[0.5941348671913147, 0.5058867931365967]","[0.568881630897522, 0.5106570720672607]","[0.5354828834533691, 0.5098850131034851]"
"[0.49815577268600464, 0.5039699673652649]","[0.5367816686630249, 0.4957391917705536]","[0.5701571702957153, 0.4967508316040039]","[0.5946038961410522, 0.5047742128372192]","[0.5693089365959167, 0.5100797414779663]","[0.5354887247085571, 0.5096454620361328]"
"[0.4984748065471649, 0.5038575530052185]","[0.5365156531333923, 0.49628275632858276]","[0.5693913698196411, 0.4976098835468292]","[0.5931047201156616, 0.5055361390113831]","[0.5683308839797974, 0.5103841423988342]","[0.534932017326355, 0.5097004771232605]"
"[0.49700501561164856, 0.5036396384239197]","[0.5355263948440552, 0.4963110685348511]","[0.5685369968414307, 0.4974006116390228]","[0.5931220054626465, 0.5051345229148865]","[0.5677857398986816, 0.5103158950805664]","[0.5339639186859131, 0.5096440315246582]"
"[0.4965592324733734, 0.5038446187973022]","[0.5351210832595825, 0.495650976896286]","[0.5683003664016724, 0.49708929657936096]","[0.5919778347015381, 0.5056246519088745]","[0.5672586560249329, 0.5107181668281555]","[0.5336286425590515, 0.5100324153900146]"
"[0.4964023530483246, 0.5038861036300659]","[0.5351282358169556, 0.4951682686805725]","[0.5686079263687134, 0.49643340706825256]","[0.592776358127594, 0.5051764845848083]","[0.5677690505981445, 0.5103728771209717]","[0.5339307188987732, 0.5098507404327393]"
"[0.4966490566730499, 0.5032444000244141]","[0.5358390212059021, 0.4946648180484772]","[0.5695111751556396, 0.4961417615413666]","[0.5933223366737366, 0.5049694180488586]","[0.5682058334350586, 0.5101019740104675]","[0.5341648459434509, 0.5094020962715149]"
"[0.49534910917282104, 0.5034999847412109]","[0.5342757701873779, 0.49445733428001404]","[0.5680582523345947, 0.4955803155899048]","[0.5924072265625, 0.5042912364006042]","[0.5673449635505676, 0.5096181035041809]","[0.5331913232803345, 0.5092453956604004]"
"[0.49556291103363037, 0.5026378035545349]","[0.5352069139480591, 0.49358901381492615]","[0.5694580078125, 0.49478012323379517]","[0.5938540697097778, 0.5034070611000061]","[0.5681228637695312, 0.5088579058647156]","[0.5335787534713745, 0.5083905458450317]"
"[0.4930548071861267, 0.5035725235939026]","[0.5321675539016724, 0.49375128746032715]","[0.566175103187561, 0.49464279413223267]","[0.5904475450515747, 0.503296434879303]","[0.5652518272399902, 0.5090060830116272]","[0.5308988094329834, 0.508857250213623]"
"[0.49626874923706055, 0.5040103197097778]","[0.5354596376419067, 0.49432194232940674]","[0.5695263743400574, 0.4952378273010254]","[0.5937399864196777, 0.5039328336715698]","[0.5684638619422913, 0.5095950961112976]","[0.5340818762779236, 0.5093731880187988]"
"[0.4943865239620209, 0.5035727024078369]","[0.532967746257782, 0.4938538372516632]","[0.5666131377220154, 0.4946179986000061]","[0.5908743739128113, 0.5029978156089783]","[0.565933108329773, 0.5086426138877869]","[0.5319971442222595, 0.5086262226104736]"
"[0.49430355429649353, 0.5038629174232483]","[0.5329545140266418, 0.4939437210559845]","[0.5668695569038391, 0.49485093355178833]","[0.5907636880874634, 0.5035088658332825]","[0.5658450126647949, 0.5091771483421326]","[0.5318067073822021, 0.5090776085853577]"
"[0.4964665174484253, 0.503483772277832]","[0.5358035564422607, 0.49345535039901733]","[0.5700733661651611, 0.49435800313949585]","[0.594167172908783, 0.503042459487915]","[0.5688183903694153, 0.5087688565254211]","[0.5343968868255615, 0.5086498856544495]"
"[0.49424242973327637, 0.5037100911140442]","[0.5330038070678711, 0.49373799562454224]","[0.5669441819190979, 0.49455201625823975]","[0.5911233425140381, 0.5031293630599976]","[0.566117525100708, 0.5088526010513306]","[0.532024085521698, 0.5088452696800232]"
"[0.4946692883968353, 0.5031282305717468]","[0.533793568611145, 0.4931598901748657]","[0.5679659843444824, 0.4940108060836792]","[0.592093825340271, 0.5026083588600159]","[0.5668693780899048, 0.508336067199707]","[0.5324956178665161, 0.5082677006721497]"
"[0.495517373085022, 0.5030294060707092]","[0.5348090529441833, 0.4930574297904968]","[0.569115936756134, 0.4938298463821411]","[0.5934476852416992, 0.5023322105407715]","[0.5680437684059143, 0.5080946087837219]","[0.5334973335266113, 0.5080609917640686]"
"[0.4950222373008728, 0.5031647682189941]","[0.533784806728363, 0.4938012659549713]","[0.5674614906311035, 0.4946351647377014]","[0.5915740728378296, 0.5029481649398804]","[0.5665187835693359, 0.5085232853889465]","[0.5324153900146484, 0.5083717703819275]"
"[0.496364563703537, 0.5032937526702881]","[0.5351189374923706, 0.4952729642391205]","[0.5685164332389832, 0.49624237418174744]","[0.5929204225540161, 0.5039409399032593]","[0.5675587058067322, 0.5090996026992798]","[0.5335361957550049, 0.5086917877197266]"
"[0.4971623420715332, 0.5031781196594238]","[0.5360881686210632, 0.49576327204704285]","[0.5694671869277954, 0.49676981568336487]","[0.594460666179657, 0.5042783617973328]","[0.5686683058738708, 0.5091937184333801]","[0.5344987511634827, 0.5086781978607178]"
"[0.4956989884376526, 0.5030421018600464]","[0.5341253280639648, 0.495726615190506]","[0.5670759677886963, 0.4969618618488312]","[0.5912309885025024, 0.5044909119606018]","[0.5661023855209351, 0.5092481970787048]","[0.5324425101280212, 0.5086498260498047]"
"[0.49674707651138306, 0.5036157965660095]","[0.535696804523468, 0.4956534802913666]","[0.5689579248428345, 0.49688470363616943]","[0.5932430028915405, 0.504981517791748]","[0.5678354501724243, 0.5099685192108154]","[0.5338177680969238, 0.5093346238136292]"
"[0.49537602066993713, 0.5042865872383118]","[0.5342480540275574, 0.4954639971256256]","[0.5674719214439392, 0.4966769516468048]","[0.5913353562355042, 0.5052564740180969]","[0.5663644671440125, 0.5105531215667725]","[0.5324729084968567, 0.5100208520889282]"
"[0.4960913062095642, 0.5034962296485901]","[0.5346025228500366, 0.4954543709754944]","[0.5675800442695618, 0.49650096893310547]","[0.5919950008392334, 0.5045754909515381]","[0.5671257376670837, 0.5098116397857666]","[0.5332049131393433, 0.5093552470207214]"
"[0.49398186802864075, 0.502886950969696]","[0.5326741933822632, 0.49438488483428955]","[0.565759539604187, 0.4955277144908905]","[0.5897769927978516, 0.5038905143737793]","[0.5650069117546082, 0.5091878771781921]","[0.5311697721481323, 0.5087317824363708]"
"[0.49552682042121887, 0.5025582909584045]","[0.5347409248352051, 0.49418461322784424]","[0.5681475400924683, 0.4954618215560913]","[0.5925170183181763, 0.5039739608764648]","[0.5673656463623047, 0.5092294216156006]","[0.5331712961196899, 0.5086225271224976]"
"[0.4931562542915344, 0.5023448467254639]","[0.5323210954666138, 0.4934028685092926]","[0.56577467918396, 0.4947386384010315]","[0.5897434949874878, 0.5035169720649719]","[0.5648146867752075, 0.5088424682617188]","[0.5306951403617859, 0.5082998871803284]"
"[0.4927944839000702, 0.5034145712852478]","[0.5320295691490173, 0.4941650629043579]","[0.5654985904693604, 0.49543339014053345]","[0.5895106792449951, 0.504314124584198]","[0.5644677877426147, 0.5097103714942932]","[0.5303364992141724, 0.5092542171478271]"
"[0.4940232038497925, 0.5030508041381836]","[0.533321738243103, 0.4936804473400116]","[0.5671960115432739, 0.49474436044692993]","[0.5916399955749512, 0.5034924149513245]","[0.566332995891571, 0.5091434121131897]","[0.5319088101387024, 0.5087805390357971]"
"[0.49358659982681274, 0.5025016069412231]","[0.5326449871063232, 0.4932859241962433]","[0.5664376020431519, 0.49438372254371643]","[0.5904611349105835, 0.502853274345398]","[0.5654461979866028, 0.5083956718444824]","[0.531200647354126, 0.5080514550209045]"
"[0.4938690662384033, 0.5023517608642578]","[0.5335124135017395, 0.492986798286438]","[0.5675914287567139, 0.4940476417541504]","[0.5922063589096069, 0.5026430487632751]","[0.5665313005447388, 0.508244514465332]","[0.5319282412528992, 0.507915735244751]"
"[0.4933222830295563, 0.5023543834686279]","[0.532405436038971, 0.4927915930747986]","[0.5662692189216614, 0.4938434958457947]","[0.5901931524276733, 0.5024185180664062]","[0.5650582909584045, 0.5080745816230774]","[0.5307998657226562, 0.5077877640724182]"
"[0.493730366230011, 0.5022768378257751]","[0.5331413745880127, 0.4928731918334961]","[0.567093014717102, 0.49390071630477905]","[0.5915932655334473, 0.5024533271789551]","[0.5661000609397888, 0.5080614686012268]","[0.53166264295578, 0.5077738761901855]"
"[0.4958415925502777, 0.5019115209579468]","[0.5352910161018372, 0.49229148030281067]","[0.5697540640830994, 0.4936763048171997]","[0.593630313873291, 0.5027173757553101]","[0.5678972005844116, 0.5082108378410339]","[0.5336119532585144, 0.5075963139533997]"
"[0.4946066439151764, 0.5021232962608337]","[0.5342040061950684, 0.49306756258010864]","[0.5681968927383423, 0.4947032928466797]","[0.5918676853179932, 0.5038712620735168]","[0.566622257232666, 0.5089613199234009]","[0.5324088931083679, 0.5081853270530701]"
"[0.49708524346351624, 0.5022045373916626]","[0.5369710922241211, 0.49347344040870667]","[0.5712867975234985, 0.49494194984436035]","[0.5955685377120972, 0.5038424134254456]","[0.5697930455207825, 0.509105384349823]","[0.5351804494857788, 0.5083333253860474]"
"[0.4959619343280792, 0.5025432705879211]","[0.5356287360191345, 0.4938089847564697]","[0.569840133190155, 0.49522602558135986]","[0.593920886516571, 0.5040614604949951]","[0.5684216022491455, 0.5094817876815796]","[0.5338353514671326, 0.5087631344795227]"
"[0.4952889680862427, 0.5023636817932129]","[0.5349361300468445, 0.4934142529964447]","[0.569025993347168, 0.49468016624450684]","[0.5933403372764587, 0.503394365310669]","[0.5676091313362122, 0.5088194608688354]","[0.5330542325973511, 0.5081993341445923]"
"[0.49644705653190613, 0.5028345584869385]","[0.5358202457427979, 0.4943300485610962]","[0.5699374079704285, 0.4955015778541565]","[0.5945081114768982, 0.503961980342865]","[0.5689451694488525, 0.5093992948532104]","[0.5343220829963684, 0.5087781548500061]"
"[0.4951672852039337, 0.5025882124900818]","[0.5346435904502869, 0.4937070310115814]","[0.5686162114143372, 0.49495887756347656]","[0.592898964881897, 0.5035673379898071]","[0.5674250721931458, 0.5090444684028625]","[0.5329555869102478, 0.5084599852561951]"
"[0.4957203269004822, 0.5029899477958679]","[0.5348869562149048, 0.49442410469055176]","[0.5686035752296448, 0.49564123153686523]","[0.5928745269775391, 0.5041723847389221]","[0.5675583481788635, 0.5095127820968628]","[0.5332458019256592, 0.5088789463043213]"
"[0.49597951769828796, 0.5028520226478577]","[0.535629153251648, 0.49406370520591736]","[0.5697656273841858, 0.49524834752082825]","[0.5943930745124817, 0.5038675665855408]","[0.568629801273346, 0.5093429684638977]","[0.5339885950088501, 0.508739173412323]"
"[0.4962933659553528, 0.5029503703117371]","[0.5353385806083679, 0.4947575330734253]","[0.568976640701294, 0.49607574939727783]","[0.5931408405303955, 0.5044681429862976]","[0.5678584575653076, 0.5096394419670105]","[0.5337178707122803, 0.5089254379272461]"
"[0.4963029623031616, 0.5028393864631653]","[0.5355951189994812, 0.494488924741745]","[0.5693627595901489, 0.4957718253135681]","[0.5936335921287537, 0.5041455626487732]","[0.5680391788482666, 0.5093562006950378]","[0.533772349357605, 0.5086627006530762]"
"[0.49674683809280396, 0.5031406283378601]","[0.5353572368621826, 0.4948945641517639]","[0.5688084959983826, 0.49605023860931396]","[0.5929683446884155, 0.5042134523391724]","[0.5677305459976196, 0.5094392895698547]","[0.533812403678894, 0.508836567401886]"
"[0.49662041664123535, 0.5030571222305298]","[0.5353575944900513, 0.49390557408332825]","[0.5688485503196716, 0.49494072794914246]","[0.5922975540161133, 0.5032357573509216]","[0.5673786401748657, 0.5088098049163818]","[0.5334907174110413, 0.5084185004234314]"
"[0.4961284399032593, 0.5032709836959839]","[0.5347810983657837, 0.4940040409564972]","[0.5684465169906616, 0.4947119355201721]","[0.5923196077346802, 0.5026822090148926]","[0.5672545433044434, 0.5085287690162659]","[0.5332049131393433, 0.50836181640625]"
"[0.496772825717926, 0.5036206245422363]","[0.5358495116233826, 0.4939221143722534]","[0.5699819922447205, 0.4946960210800171]","[0.5940369963645935, 0.5029289722442627]","[0.5685409903526306, 0.5088404417037964]","[0.5341967940330505, 0.5087051391601562]"
"[0.4961441457271576, 0.5036972165107727]","[0.5348865985870361, 0.49423038959503174]","[0.5688435435295105, 0.495041161775589]","[0.5927138328552246, 0.5031688213348389]","[0.5672987699508667, 0.5088710784912109]","[0.533137321472168, 0.5086520314216614]"
"[0.4970432221889496, 0.5034842491149902]","[0.5359032154083252, 0.49464404582977295]","[0.5697615146636963, 0.4953160881996155]","[0.594232439994812, 0.5030341148376465]","[0.5687069296836853, 0.5088158249855042]","[0.5343987941741943, 0.5086684226989746]"
"[0.49730759859085083, 0.5035480856895447]","[0.5360855460166931, 0.4941125512123108]","[0.5700650215148926, 0.49483242630958557]","[0.5940540432929993, 0.502890944480896]","[0.5685194730758667, 0.5087042450904846]","[0.5343069434165955, 0.5085238218307495]"
"[0.49673712253570557, 0.5031219720840454]","[0.5353596806526184, 0.49399274587631226]","[0.569074809551239, 0.49472105503082275]","[0.593076229095459, 0.5026373863220215]","[0.5676437020301819, 0.5084208250045776]","[0.5335990190505981, 0.508230447769165]"
"[0.4968236982822418, 0.5031660795211792]","[0.5355202555656433, 0.49404895305633545]","[0.5693452954292297, 0.49485522508621216]","[0.593294620513916, 0.5028695464134216]","[0.567870020866394, 0.5085715651512146]","[0.5337886214256287, 0.5083125233650208]"
"[0.4966176748275757, 0.503684401512146]","[0.5354287624359131, 0.4944707155227661]","[0.5693432688713074, 0.4951966404914856]","[0.5936653017997742, 0.5032147765159607]","[0.5682122111320496, 0.509096086025238]","[0.5340142846107483, 0.5089370012283325]"
"[0.49687322974205017, 0.5031698942184448]","[0.5355465412139893, 0.4941883981227875]","[0.5692786574363708, 0.49498239159584045]","[0.5934255123138428, 0.502968966960907]","[0.5679218769073486, 0.5086416006088257]","[0.5338898301124573, 0.5083768367767334]"
"[0.49678853154182434, 0.503365695476532]","[0.53534996509552, 0.4944438338279724]","[0.5690160989761353, 0.49520647525787354]","[0.5931882858276367, 0.5031781196594238]","[0.5677032470703125, 0.508867084980011]","[0.5336901545524597, 0.5085980892181396]"
"[0.4974953234195709, 0.503540575504303]","[0.5361462235450745, 0.4950003921985626]","[0.5697327852249146, 0.4958718419075012]","[0.5939399600028992, 0.5038030743598938]","[0.5685458779335022, 0.5094239711761475]","[0.5345360636711121, 0.5090634822845459]"
"[0.49934494495391846, 0.5036003589630127]","[0.5386671423912048, 0.4944326877593994]","[0.5731469988822937, 0.4951888620853424]","[0.5984023809432983, 0.5036710500717163]","[0.5725594162940979, 0.5094500780105591]","[0.5378396511077881, 0.5091608166694641]"
