78,82,312,308,317,87
"[0.36269599199295044, 0.6299280524253845]","[0.4280659258365631, 0.6227827668190002]","[0.4701145887374878, 0.6224993467330933]","[0.5231872797012329, 0.6287342309951782]","[0.47032496333122253, 0.6249624490737915]","[0.427206426858902, 0.6252425909042358]"
"[0.3632418215274811, 0.6300457715988159]","[0.4272482693195343, 0.6226800680160522]","[0.4686865210533142, 0.6224453449249268]","[0.5223057866096497, 0.6290301084518433]","[0.4689064025878906, 0.6247005462646484]","[0.42624396085739136, 0.6249257326126099]"
"[0.363870233297348, 0.6305298805236816]","[0.42886874079704285, 0.6233018636703491]","[0.47007912397384644, 0.6230746507644653]","[0.5230041742324829, 0.6294645071029663]","[0.470373272895813, 0.6249158382415771]","[0.42788466811180115, 0.6251542568206787]"
"[0.364071786403656, 0.6302763223648071]","[0.4287083148956299, 0.6228530406951904]","[0.47058016061782837, 0.6224991679191589]","[0.5240885019302368, 0.6288151741027832]","[0.47090375423431396, 0.6247313022613525]","[0.4279472827911377, 0.6250832676887512]"
"[0.36462682485580444, 0.6308979988098145]","[0.42819932103157043, 0.623389482498169]","[0.46920329332351685, 0.6230752468109131]","[0.5227619409561157, 0.6294890642166138]","[0.4694913923740387, 0.6248440146446228]","[0.42723602056503296, 0.6251608729362488]"
"[0.36365848779678345, 0.6307297348976135]","[0.42784008383750916, 0.623202383518219]","[0.4688366949558258, 0.6229708790779114]","[0.5218140482902527, 0.6295970678329468]","[0.4689796566963196, 0.6245768666267395]","[0.42679867148399353, 0.6248341798782349]"
"[0.36399251222610474, 0.6303154230117798]","[0.4279302656650543, 0.6226179003715515]","[0.46901965141296387, 0.6224003434181213]","[0.5222494602203369, 0.629240095615387]","[0.4692077040672302, 0.6242045164108276]","[0.42697346210479736, 0.6244383454322815]"
"[0.36471760272979736, 0.6301082372665405]","[0.42880138754844666, 0.6225427389144897]","[0.4696471393108368, 0.6223848462104797]","[0.5224752426147461, 0.6291952729225159]","[0.469817191362381, 0.6240143775939941]","[0.42780715227127075, 0.6241932511329651]"
"[0.36336177587509155, 0.6306319236755371]","[0.427369624376297, 0.6228996515274048]","[0.4686623811721802, 0.6226773858070374]","[0.5226834416389465, 0.6295284032821655]","[0.4688350260257721, 0.6242836713790894]","[0.4264855682849884, 0.6245172023773193]"
"[0.3626081347465515, 0.6305397152900696]","[0.4269372522830963, 0.6230520606040955]","[0.4681679606437683, 0.6230126619338989]","[0.5217688083648682, 0.6300695538520813]","[0.4682273864746094, 0.6246716976165771]","[0.42590442299842834, 0.6247175335884094]"
"[0.36316198110580444, 0.6308058500289917]","[0.426709920167923, 0.6230124831199646]","[0.4679424464702606, 0.622876763343811]","[0.5216143727302551, 0.6301349401473999]","[0.468251496553421, 0.624791145324707]","[0.4258256256580353, 0.6249420046806335]"
"[0.3622952997684479, 0.6321898102760315]","[0.42651787400245667, 0.623959481716156]","[0.46817389130592346, 0.6237474679946899]","[0.5213389992713928, 0.6311966776847839]","[0.46824946999549866, 0.6267364025115967]","[0.42519810795783997, 0.6269756555557251]"
"[0.3615083396434784, 0.6314131021499634]","[0.42507830262184143, 0.6231019496917725]","[0.46682894229888916, 0.6228710412979126]","[0.5198143124580383, 0.6304133534431458]","[0.46679359674453735, 0.6265648007392883]","[0.42375051975250244, 0.6268287897109985]"
"[0.36112579703330994, 0.6309739351272583]","[0.4251936078071594, 0.6229026913642883]","[0.4668886065483093, 0.622580349445343]","[0.5196230411529541, 0.6296752691268921]","[0.46667972207069397, 0.6259304285049438]","[0.4237627387046814, 0.626294732093811]"
"[0.36329787969589233, 0.6310789585113525]","[0.42681556940078735, 0.6229397654533386]","[0.46868079900741577, 0.6226027607917786]","[0.5222123861312866, 0.6296451687812805]","[0.4684199392795563, 0.6257609128952026]","[0.4253794550895691, 0.6260913610458374]"
"[0.3629933297634125, 0.6292970776557922]","[0.42617952823638916, 0.6219006776809692]","[0.46692436933517456, 0.6216893792152405]","[0.5188286304473877, 0.6284271478652954]","[0.4670164883136749, 0.6246039867401123]","[0.42493095993995667, 0.6248559951782227]"
"[0.3621072471141815, 0.6301989555358887]","[0.4261573851108551, 0.6224157810211182]","[0.46799322962760925, 0.6221405267715454]","[0.5216505527496338, 0.6289607286453247]","[0.46805769205093384, 0.6247889399528503]","[0.4250744879245758, 0.6251026391983032]"
"[0.3634175956249237, 0.6295191049575806]","[0.4279520809650421, 0.6216995120048523]","[0.46963798999786377, 0.6214555501937866]","[0.522106409072876, 0.6284792423248291]","[0.46964067220687866, 0.6246048212051392]","[0.42670130729675293, 0.6248880624771118]"
"[0.3626984655857086, 0.6296812295913696]","[0.4278889000415802, 0.6219264268875122]","[0.4702781140804291, 0.6216487884521484]","[0.5234044194221497, 0.6284674406051636]","[0.4701566994190216, 0.6247165203094482]","[0.4266940951347351, 0.6250380277633667]"
"[0.36288613080978394, 0.6292780637741089]","[0.4274108409881592, 0.6216142177581787]","[0.4694412648677826, 0.6213001012802124]","[0.5222575664520264, 0.6279619932174683]","[0.4692712724208832, 0.6243401169776917]","[0.4261847138404846, 0.6246858239173889]"
"[0.36369436979293823, 0.6290602087974548]","[0.4286805987358093, 0.621735155582428]","[0.4710146188735962, 0.6214569807052612]","[0.5239266753196716, 0.6278433799743652]","[0.4708430767059326, 0.6242849230766296]","[0.42753151059150696, 0.6245878338813782]"
"[0.3620792031288147, 0.6288306713104248]","[0.42663246393203735, 0.620959460735321]","[0.4689421057701111, 0.6207712888717651]","[0.5224572420120239, 0.6279075741767883]","[0.4688752591609955, 0.6238090991973877]","[0.4254983961582184, 0.6240202784538269]"
"[0.3612201511859894, 0.628765881061554]","[0.4261877238750458, 0.6206409931182861]","[0.4687916040420532, 0.6205447316169739]","[0.5224060416221619, 0.6282435655593872]","[0.4688189625740051, 0.624409556388855]","[0.42499834299087524, 0.6245136260986328]"
"[0.3598121702671051, 0.6281255483627319]","[0.42367732524871826, 0.6201702952384949]","[0.46640634536743164, 0.6200729608535767]","[0.5205352306365967, 0.6277591586112976]","[0.46636974811553955, 0.624384343624115]","[0.4227139949798584, 0.6244745254516602]"
"[0.359605997800827, 0.6277042627334595]","[0.42390984296798706, 0.6196907758712769]","[0.466598242521286, 0.6195170879364014]","[0.5214967131614685, 0.627008855342865]","[0.46652060747146606, 0.6228059530258179]","[0.42296478152275085, 0.6229905486106873]"
"[0.3607530891895294, 0.6278711557388306]","[0.42443200945854187, 0.6198557019233704]","[0.4664528965950012, 0.6197062134742737]","[0.5207602381706238, 0.6272395253181458]","[0.4664285480976105, 0.6233676671981812]","[0.42321810126304626, 0.6235504150390625]"
"[0.36159205436706543, 0.6277098059654236]","[0.42492762207984924, 0.6196292042732239]","[0.46674811840057373, 0.6194643974304199]","[0.5205972194671631, 0.6270924806594849]","[0.4669262766838074, 0.6232833862304688]","[0.4238598048686981, 0.6234644055366516]"
"[0.3614217936992645, 0.6272867918014526]","[0.42477303743362427, 0.6189391613006592]","[0.4665508568286896, 0.6188140511512756]","[0.5203367471694946, 0.6267899870872498]","[0.4667842984199524, 0.6226819753646851]","[0.42372927069664, 0.6228282451629639]"
"[0.36037588119506836, 0.6265314817428589]","[0.42415061593055725, 0.6184003353118896]","[0.4662131369113922, 0.6184121370315552]","[0.5201610326766968, 0.6265554428100586]","[0.46624621748924255, 0.622325599193573]","[0.4229137599468231, 0.6223234534263611]"
"[0.35958215594291687, 0.6261307597160339]","[0.42327651381492615, 0.6182366609573364]","[0.46518951654434204, 0.6182743310928345]","[0.5190854072570801, 0.6262242794036865]","[0.4653693437576294, 0.6220988035202026]","[0.4220500886440277, 0.622093677520752]"
"[0.3597034215927124, 0.6267178058624268]","[0.4237583875656128, 0.6191285252571106]","[0.4658888578414917, 0.6191262006759644]","[0.5197205543518066, 0.6265983581542969]","[0.4658454656600952, 0.6227368116378784]","[0.4224475622177124, 0.6227898597717285]"
"[0.3596305847167969, 0.6267628073692322]","[0.42378026247024536, 0.6188173294067383]","[0.46637964248657227, 0.618770182132721]","[0.5206872224807739, 0.6264707446098328]","[0.46617069840431213, 0.622689425945282]","[0.42250198125839233, 0.6227787137031555]"
"[0.35969194769859314, 0.6269775032997131]","[0.42393171787261963, 0.6198303699493408]","[0.4664359986782074, 0.6197090744972229]","[0.5210649371147156, 0.6264882683753967]","[0.46634215116500854, 0.623507559299469]","[0.42261427640914917, 0.6236490607261658]"
"[0.3590169847011566, 0.6265254020690918]","[0.4233711063861847, 0.6192767024040222]","[0.4660704731941223, 0.6192392110824585]","[0.5209895968437195, 0.6263658404350281]","[0.46601760387420654, 0.623030960559845]","[0.42208796739578247, 0.6230852007865906]"
"[0.36046627163887024, 0.6264622211456299]","[0.4237646758556366, 0.6191596984863281]","[0.46574902534484863, 0.6190545558929443]","[0.5204364061355591, 0.6260439157485962]","[0.46587926149368286, 0.622589111328125]","[0.4225893020629883, 0.6227196455001831]"
"[0.3595771789550781, 0.6262446641921997]","[0.42320409417152405, 0.6185289025306702]","[0.46457862854003906, 0.6184020042419434]","[0.5181760191917419, 0.6258639097213745]","[0.46496519446372986, 0.6224904656410217]","[0.42184698581695557, 0.6226372122764587]"
"[0.35941368341445923, 0.6262441277503967]","[0.4229733645915985, 0.6177171468734741]","[0.46499818563461304, 0.6175275444984436]","[0.5179615020751953, 0.6255853176116943]","[0.46535858511924744, 0.622940182685852]","[0.4217226505279541, 0.6231626868247986]"
"[0.3588884472846985, 0.6258052587509155]","[0.4220960736274719, 0.6182073950767517]","[0.4638272225856781, 0.6181788444519043]","[0.5166019201278687, 0.6257370114326477]","[0.46417659521102905, 0.6231312155723572]","[0.42087507247924805, 0.6231721043586731]"
"[0.36062920093536377, 0.6253003478050232]","[0.42325177788734436, 0.6175229549407959]","[0.46437016129493713, 0.6175630688667297]","[0.5166483521461487, 0.6254676580429077]","[0.46478700637817383, 0.6226813197135925]","[0.42191800475120544, 0.6226531267166138]"
"[0.35956335067749023, 0.6257479190826416]","[0.42212796211242676, 0.6178165078163147]","[0.4637194275856018, 0.6178020238876343]","[0.5169897079467773, 0.6257017850875854]","[0.46419405937194824, 0.6231053471565247]","[0.4208357036113739, 0.6231349110603333]"
"[0.35919713973999023, 0.6252676248550415]","[0.42177605628967285, 0.6175317168235779]","[0.46355366706848145, 0.6175145506858826]","[0.5169939994812012, 0.6252568364143372]","[0.46393734216690063, 0.6227367520332336]","[0.4204576015472412, 0.6227681636810303]"
"[0.35982754826545715, 0.6251072287559509]","[0.4228115379810333, 0.6173318028450012]","[0.4643041491508484, 0.6173296570777893]","[0.5172069072723389, 0.6251638531684875]","[0.464765340089798, 0.6223368644714355]","[0.42143821716308594, 0.6223565936088562]"
"[0.3586777448654175, 0.6251804232597351]","[0.42180392146110535, 0.6172325015068054]","[0.4635230004787445, 0.6173281669616699]","[0.5170448422431946, 0.6254966259002686]","[0.4639073312282562, 0.6218481659889221]","[0.4205550253391266, 0.6217740774154663]"
"[0.358814537525177, 0.6245537996292114]","[0.42141273617744446, 0.6167482733726501]","[0.4631902277469635, 0.6168846487998962]","[0.5169274210929871, 0.6250230669975281]","[0.4636172950267792, 0.6217727065086365]","[0.42025333642959595, 0.6216500997543335]"
"[0.3594510853290558, 0.6242082118988037]","[0.4226221740245819, 0.6170687079429626]","[0.46445751190185547, 0.6172205805778503]","[0.5175776481628418, 0.6247820854187012]","[0.4649464190006256, 0.621702253818512]","[0.4216000437736511, 0.6215593218803406]"
"[0.3582821786403656, 0.6243932843208313]","[0.4222078025341034, 0.6172260642051697]","[0.46439385414123535, 0.6174728274345398]","[0.5180593729019165, 0.6252641081809998]","[0.4649505019187927, 0.6218001842498779]","[0.42130351066589355, 0.6215615272521973]"
"[0.3577514886856079, 0.6242243051528931]","[0.42259496450424194, 0.617016613483429]","[0.46502792835235596, 0.6172876358032227]","[0.5185224413871765, 0.6251059770584106]","[0.46551772952079773, 0.6214793920516968]","[0.42176324129104614, 0.6212114095687866]"
"[0.3556033968925476, 0.6260166764259338]","[0.4209330976009369, 0.6176016926765442]","[0.46422022581100464, 0.6176167130470276]","[0.5186444520950317, 0.6258704662322998]","[0.46465539932250977, 0.622073233127594]","[0.42021265625953674, 0.6220608353614807]"
"[0.3548318147659302, 0.6261688470840454]","[0.4193546772003174, 0.6180544495582581]","[0.4626692533493042, 0.6180867552757263]","[0.5176201462745667, 0.626221776008606]","[0.46288809180259705, 0.6229425072669983]","[0.4184075593948364, 0.6229323148727417]"
"[0.3560042381286621, 0.6251341700553894]","[0.42023032903671265, 0.6180315613746643]","[0.46291959285736084, 0.6181390881538391]","[0.5165737271308899, 0.6254972815513611]","[0.463151216506958, 0.6227505803108215]","[0.4189792573451996, 0.622651994228363]"
"[0.35624778270721436, 0.6249282956123352]","[0.4194357395172119, 0.617713451385498]","[0.46159669756889343, 0.6178312301635742]","[0.5162539482116699, 0.6253251433372498]","[0.46206286549568176, 0.6213449835777283]","[0.4185660481452942, 0.6212164163589478]"
"[0.35765567421913147, 0.6247193217277527]","[0.42133772373199463, 0.6175857186317444]","[0.4635726809501648, 0.617710292339325]","[0.5180534720420837, 0.6251864433288574]","[0.46401962637901306, 0.6211224794387817]","[0.4205644726753235, 0.6210018396377563]"
"[0.35712236166000366, 0.6246441006660461]","[0.42144593596458435, 0.618096113204956]","[0.46393758058547974, 0.6182750463485718]","[0.5181101560592651, 0.6252648234367371]","[0.46432071924209595, 0.6216874122619629]","[0.42060962319374084, 0.6215204000473022]"
"[0.35680222511291504, 0.6239965558052063]","[0.42086154222488403, 0.6170148849487305]","[0.46366310119628906, 0.6172084808349609]","[0.5181399583816528, 0.6246552467346191]","[0.4640492796897888, 0.6206291317939758]","[0.42027026414871216, 0.6204417943954468]"
"[0.35657602548599243, 0.6242634654045105]","[0.42065107822418213, 0.6171494722366333]","[0.4632936418056488, 0.6173233389854431]","[0.517802357673645, 0.6248453259468079]","[0.4636707305908203, 0.6207801103591919]","[0.41997504234313965, 0.6206066012382507]"
"[0.3569283187389374, 0.6242080330848694]","[0.42070671916007996, 0.6171931624412537]","[0.463377445936203, 0.6173402070999146]","[0.5185419321060181, 0.6247512698173523]","[0.46377843618392944, 0.6203972697257996]","[0.42017823457717896, 0.6202383637428284]"
"[0.35780709981918335, 0.6246107816696167]","[0.4214019477367401, 0.6175680160522461]","[0.46371686458587646, 0.6176961064338684]","[0.5181261897087097, 0.6250895261764526]","[0.4641219973564148, 0.6210837364196777]","[0.42069047689437866, 0.620963990688324]"
"[0.35753506422042847, 0.6249565482139587]","[0.42105457186698914, 0.6178458333015442]","[0.46357256174087524, 0.6179642677307129]","[0.5177994966506958, 0.6253958344459534]","[0.46382030844688416, 0.621644139289856]","[0.4202229678630829, 0.6215245127677917]"
"[0.3569697141647339, 0.6251367330551147]","[0.42018818855285645, 0.6178205609321594]","[0.462514728307724, 0.6179713010787964]","[0.5169517993927002, 0.6256926655769348]","[0.4627048671245575, 0.6217540502548218]","[0.4191666543483734, 0.6215981245040894]"
"[0.3561456799507141, 0.6254637837409973]","[0.42032888531684875, 0.6174482107162476]","[0.46291184425354004, 0.6175551414489746]","[0.5162708759307861, 0.6258692145347595]","[0.4630478024482727, 0.6222318410873413]","[0.41925564408302307, 0.6221601366996765]"
"[0.3543229103088379, 0.6262889504432678]","[0.41943544149398804, 0.6179124116897583]","[0.46296438574790955, 0.6179413795471191]","[0.5172231197357178, 0.6263324022293091]","[0.4629869759082794, 0.6224882006645203]","[0.4184575080871582, 0.6224895119667053]"
"[0.3544548749923706, 0.6263524293899536]","[0.4193319082260132, 0.6179472208023071]","[0.4628058671951294, 0.6178975701332092]","[0.5170008540153503, 0.6261310577392578]","[0.46276578307151794, 0.6228804588317871]","[0.4180734157562256, 0.6229435801506042]"
"[0.3538217842578888, 0.6256349682807922]","[0.4189569056034088, 0.6174522638320923]","[0.4624336361885071, 0.6174237132072449]","[0.5162612795829773, 0.625504732131958]","[0.46242639422416687, 0.6223345994949341]","[0.4177996814250946, 0.6223897337913513]"
